일별,성별,연령대별,업종,카드이용건수(천건),Unnamed: 5,Unnamed: 6,Unnamed: 7
20191013,M,70대,M001_한식,63.5,,,
20191014,F,20대,M001_한식,430.4,,,
20191014,F,30대,M001_한식,322.7,,,
20191014,F,40대,M001_한식,388.9,,,
20191014,F,50대,M001_한식,304.0,,,
20191014,F,60대,M001_한식,108.5,,,
20191014,F,70대,M001_한식,31.3,,,
20191014,M,20대,M001_한식,514.5,,,
20191014,M,30대,M001_한식,507.1,,,
20191014,M,40대,M001_한식,532.4,,,
20191014,M,50대,M001_한식,446.0,,,
20191014,M,60대,M001_한식,190.0,,,
20191014,M,70대,M001_한식,66.1,,,
20191015,F,20대,M001_한식,435.1,,,
20191015,F,30대,M001_한식,331.1,,,
20191015,F,40대,M001_한식,411.1,,,
20191015,F,50대,M001_한식,317.4,,,
20191015,F,60대,M001_한식,115.1,,,
20191015,F,70대,M001_한식,31.9,,,
20191015,M,20대,M001_한식,514.1,,,
20191015,M,30대,M001_한식,513.0,,,
20191015,M,40대,M001_한식,556.4,,,
20191015,M,50대,M001_한식,465.1,,,
20191015,M,60대,M001_한식,196.3,,,
20191015,M,70대,M001_한식,67.4,,,
20191016,F,20대,M001_한식,440.2,,,
20191016,F,30대,M001_한식,336.9,,,
20191016,F,40대,M001_한식,416.6,,,
20191016,F,50대,M001_한식,320.9,,,
20191016,F,60대,M001_한식,114.2,,,
20191016,F,70대,M001_한식,31.2,,,
20191016,M,20대,M001_한식,514.8,,,
20191016,M,30대,M001_한식,528.4,,,
20191016,M,40대,M001_한식,568.4,,,
20191016,M,50대,M001_한식,473.9,,,
20191016,M,60대,M001_한식,199.6,,,
20191016,M,70대,M001_한식,67.3,,,
20191017,F,20대,M001_한식,438.3,,,
20191017,F,30대,M001_한식,340.9,,,
20191017,F,40대,M001_한식,422.6,,,
20191017,F,50대,M001_한식,324.0,,,
20191017,F,60대,M001_한식,113.8,,,
20191017,F,70대,M001_한식,31.5,,,
20191017,M,20대,M001_한식,513.0,,,
20191017,M,30대,M001_한식,526.0,,,
20191017,M,40대,M001_한식,570.7,,,
20191017,M,50대,M001_한식,473.9,,,
20191017,M,60대,M001_한식,198.6,,,
20191017,M,70대,M001_한식,66.8,,,
20191018,F,20대,M001_한식,442.0,,,
20191018,F,30대,M001_한식,370.1,,,
20191018,F,40대,M001_한식,453.9,,,
20191018,F,50대,M001_한식,332.2,,,
20191018,F,60대,M001_한식,114.0,,,
20191018,F,70대,M001_한식,31.7,,,
20191018,M,20대,M001_한식,531.6,,,
20191018,M,30대,M001_한식,569.5,,,
20191018,M,40대,M001_한식,623.9,,,
20191018,M,50대,M001_한식,503.9,,,
20191018,M,60대,M001_한식,205.0,,,
20191018,M,70대,M001_한식,66.9,,,
20191019,F,20대,M001_한식,416.1,,,
20191019,F,30대,M001_한식,386.5,,,
20191019,F,40대,M001_한식,503.0,,,
20191019,F,50대,M001_한식,349.4,,,
20191019,F,60대,M001_한식,122.5,,,
20191019,F,70대,M001_한식,32.8,,,
20191019,M,20대,M001_한식,544.8,,,
20191019,M,30대,M001_한식,629.7,,,
20191019,M,40대,M001_한식,720.2,,,
20191019,M,50대,M001_한식,562.3,,,
20191019,M,60대,M001_한식,223.8,,,
20191019,M,70대,M001_한식,73.6,,,
20191020,F,20대,M001_한식,362.1,,,
20191020,F,30대,M001_한식,312.0,,,
20191020,F,40대,M001_한식,400.0,,,
20191020,F,50대,M001_한식,300.6,,,
20191020,F,60대,M001_한식,107.9,,,
20191020,F,70대,M001_한식,27.1,,,
20191020,M,20대,M001_한식,494.7,,,
20191020,M,30대,M001_한식,540.9,,,
20191020,M,40대,M001_한식,597.1,,,
20191020,M,50대,M001_한식,483.3,,,
20191020,M,60대,M001_한식,202.4,,,
20191020,M,70대,M001_한식,62.5,,,
20191021,F,20대,M001_한식,419.7,,,
20191021,F,30대,M001_한식,321.6,,,
20191021,F,40대,M001_한식,393.8,,,
20191021,F,50대,M001_한식,304.3,,,
20191021,F,60대,M001_한식,109.0,,,
20191021,F,70대,M001_한식,31.1,,,
20191021,M,20대,M001_한식,501.1,,,
20191021,M,30대,M001_한식,507.6,,,
20191021,M,40대,M001_한식,537.3,,,
20191021,M,50대,M001_한식,444.4,,,
20191021,M,60대,M001_한식,190.2,,,
20191021,M,70대,M001_한식,65.7,,,
20191022,F,20대,M001_한식,421.1,,,
20191022,F,30대,M001_한식,334.2,,,
20191022,F,40대,M001_한식,412.3,,,
20191022,F,50대,M001_한식,318.0,,,
20191022,F,60대,M001_한식,114.5,,,
20191022,F,70대,M001_한식,31.9,,,
20191022,M,20대,M001_한식,497.0,,,
20191022,M,30대,M001_한식,518.4,,,
20191022,M,40대,M001_한식,558.1,,,
20191022,M,50대,M001_한식,464.9,,,
20191022,M,60대,M001_한식,197.0,,,
20191022,M,70대,M001_한식,68.9,,,
20191023,F,20대,M001_한식,422.0,,,
20191023,F,30대,M001_한식,339.1,,,
20191023,F,40대,M001_한식,420.8,,,
20191023,F,50대,M001_한식,324.5,,,
20191023,F,60대,M001_한식,113.2,,,
20191023,F,70대,M001_한식,31.4,,,
20191023,M,20대,M001_한식,496.6,,,
20191023,M,30대,M001_한식,525.4,,,
20191023,M,40대,M001_한식,572.3,,,
20191023,M,50대,M001_한식,473.8,,,
20191023,M,60대,M001_한식,200.6,,,
20191023,M,70대,M001_한식,67.1,,,
20191024,F,20대,M001_한식,421.0,,,
20191024,F,30대,M001_한식,344.5,,,
20191024,F,40대,M001_한식,428.7,,,
20191024,F,50대,M001_한식,323.9,,,
20191024,F,60대,M001_한식,114.4,,,
20191024,F,70대,M001_한식,31.6,,,
20191024,M,20대,M001_한식,491.4,,,
20191024,M,30대,M001_한식,529.0,,,
20191024,M,40대,M001_한식,578.9,,,
20191024,M,50대,M001_한식,481.4,,,
20191024,M,60대,M001_한식,199.6,,,
20191024,M,70대,M001_한식,66.9,,,
20191025,F,20대,M001_한식,439.1,,,
20191025,F,30대,M001_한식,384.6,,,
20191025,F,40대,M001_한식,469.4,,,
20191025,F,50대,M001_한식,338.4,,,
20191025,F,60대,M001_한식,118.8,,,
20191025,F,70대,M001_한식,32.9,,,
20191025,M,20대,M001_한식,520.4,,,
20191025,M,30대,M001_한식,584.5,,,
20191025,M,40대,M001_한식,639.7,,,
20191025,M,50대,M001_한식,512.9,,,
20191025,M,60대,M001_한식,213.6,,,
20191025,M,70대,M001_한식,71.4,,,
20191026,F,20대,M001_한식,419.9,,,
20191026,F,30대,M001_한식,390.5,,,
20191026,F,40대,M001_한식,510.9,,,
20191026,F,50대,M001_한식,354.6,,,
20191026,F,60대,M001_한식,124.0,,,
20191026,F,70대,M001_한식,32.7,,,
20191026,M,20대,M001_한식,541.6,,,
20191026,M,30대,M001_한식,632.9,,,
20191026,M,40대,M001_한식,722.1,,,
20191026,M,50대,M001_한식,570.0,,,
20191026,M,60대,M001_한식,224.7,,,
20191026,M,70대,M001_한식,72.5,,,
20191027,F,20대,M001_한식,370.9,,,
20191027,F,30대,M001_한식,327.3,,,
20191027,F,40대,M001_한식,413.9,,,
20191027,F,50대,M001_한식,311.5,,,
20191027,F,60대,M001_한식,111.0,,,
20191027,F,70대,M001_한식,29.0,,,
20191027,M,20대,M001_한식,495.0,,,
20191027,M,30대,M001_한식,554.1,,,
20191027,M,40대,M001_한식,615.0,,,
20191027,M,50대,M001_한식,500.8,,,
20191027,M,60대,M001_한식,209.0,,,
20191027,M,70대,M001_한식,63.8,,,
20191028,F,20대,M001_한식,424.1,,,
20191028,F,30대,M001_한식,332.4,,,
20191028,F,40대,M001_한식,393.7,,,
20191028,F,50대,M001_한식,308.7,,,
20191028,F,60대,M001_한식,109.7,,,
20191028,F,70대,M001_한식,30.9,,,
20191028,M,20대,M001_한식,501.3,,,
20191028,M,30대,M001_한식,514.9,,,
20191028,M,40대,M001_한식,542.3,,,
20191028,M,50대,M001_한식,446.6,,,
20191028,M,60대,M001_한식,192.2,,,
20191028,M,70대,M001_한식,65.2,,,
20191029,F,20대,M001_한식,434.0,,,
20191029,F,30대,M001_한식,339.2,,,
20191029,F,40대,M001_한식,419.4,,,
20191029,F,50대,M001_한식,323.7,,,
20191029,F,60대,M001_한식,113.7,,,
20191029,F,70대,M001_한식,32.4,,,
20191029,M,20대,M001_한식,500.5,,,
20191029,M,30대,M001_한식,523.1,,,
20191029,M,40대,M001_한식,570.2,,,
20191029,M,50대,M001_한식,469.6,,,
20191029,M,60대,M001_한식,201.0,,,
20191029,M,70대,M001_한식,66.9,,,
20191030,F,20대,M001_한식,432.2,,,
20191030,F,30대,M001_한식,349.2,,,
20191030,F,40대,M001_한식,430.0,,,
20191030,F,50대,M001_한식,328.6,,,
20191030,F,60대,M001_한식,114.6,,,
20191030,F,70대,M001_한식,33.3,,,
20191030,M,20대,M001_한식,506.6,,,
20191030,M,30대,M001_한식,541.3,,,
20191030,M,40대,M001_한식,588.6,,,
20191030,M,50대,M001_한식,485.5,,,
20191030,M,60대,M001_한식,205.7,,,
20191030,M,70대,M001_한식,69.7,,,
20191031,F,20대,M001_한식,434.1,,,
20191031,F,30대,M001_한식,352.7,,,
20191031,F,40대,M001_한식,438.3,,,
20191031,F,50대,M001_한식,333.6,,,
20191031,F,60대,M001_한식,117.5,,,
20191031,F,70대,M001_한식,32.6,,,
20191031,M,20대,M001_한식,502.7,,,
20191031,M,30대,M001_한식,542.8,,,
20191031,M,40대,M001_한식,598.9,,,
20191031,M,50대,M001_한식,495.3,,,
20191031,M,60대,M001_한식,208.1,,,
20191031,M,70대,M001_한식,68.7,,,
20191101,F,20대,M001_한식,441.7,,,
20191101,F,30대,M001_한식,370.2,,,
20191101,F,40대,M001_한식,458.4,,,
20191101,F,50대,M001_한식,333.3,,,
20191101,F,60대,M001_한식,117.1,,,
20191101,F,70대,M001_한식,31.7,,,
20191101,M,20대,M001_한식,530.5,,,
20191101,M,30대,M001_한식,578.9,,,
20191101,M,40대,M001_한식,637.8,,,
20191101,M,50대,M001_한식,511.9,,,
20191101,M,60대,M001_한식,207.1,,,
20191101,M,70대,M001_한식,68.1,,,
20191102,F,20대,M001_한식,407.1,,,
20191102,F,30대,M001_한식,370.9,,,
20191102,F,40대,M001_한식,490.8,,,
20191102,F,50대,M001_한식,345.6,,,
20191102,F,60대,M001_한식,122.2,,,
20191102,F,70대,M001_한식,33.1,,,
20191102,M,20대,M001_한식,533.4,,,
20191102,M,30대,M001_한식,613.2,,,
20191102,M,40대,M001_한식,707.4,,,
20191102,M,50대,M001_한식,559.8,,,
20191102,M,60대,M001_한식,223.9,,,
20191102,M,70대,M001_한식,71.5,,,
20191103,F,20대,M001_한식,349.3,,,
20191103,F,30대,M001_한식,299.0,,,
20191103,F,40대,M001_한식,389.3,,,
20191103,F,50대,M001_한식,297.9,,,
20191103,F,60대,M001_한식,106.1,,,
20191103,F,70대,M001_한식,27.0,,,
20191103,M,20대,M001_한식,478.8,,,
20191103,M,30대,M001_한식,522.7,,,
20191103,M,40대,M001_한식,582.5,,,
20191103,M,50대,M001_한식,480.1,,,
20191103,M,60대,M001_한식,200.6,,,
20191103,M,70대,M001_한식,60.8,,,
20191104,F,20대,M001_한식,418.2,,,
20191104,F,30대,M001_한식,316.0,,,
20191104,F,40대,M001_한식,383.2,,,
20191104,F,50대,M001_한식,299.1,,,
20191104,F,60대,M001_한식,108.6,,,
20191104,F,70대,M001_한식,31.4,,,
20191104,M,20대,M001_한식,497.8,,,
20191104,M,30대,M001_한식,494.8,,,
20191104,M,40대,M001_한식,527.6,,,
20191104,M,50대,M001_한식,440.3,,,
20191104,M,60대,M001_한식,188.9,,,
20191104,M,70대,M001_한식,65.3,,,
20191105,F,20대,M001_한식,429.8,,,
20191105,F,30대,M001_한식,326.1,,,
20191105,F,40대,M001_한식,406.7,,,
20191105,F,50대,M001_한식,315.7,,,
20191105,F,60대,M001_한식,112.0,,,
20191105,F,70대,M001_한식,31.6,,,
20191105,M,20대,M001_한식,501.9,,,
20191105,M,30대,M001_한식,506.2,,,
20191105,M,40대,M001_한식,555.4,,,
20191105,M,50대,M001_한식,459.2,,,
20191105,M,60대,M001_한식,198.5,,,
20191105,M,70대,M001_한식,67.5,,,
20191106,F,20대,M001_한식,426.4,,,
20191106,F,30대,M001_한식,330.0,,,
20191106,F,40대,M001_한식,412.4,,,
20191106,F,50대,M001_한식,315.1,,,
20191106,F,60대,M001_한식,112.4,,,
20191106,F,70대,M001_한식,31.2,,,
20191106,M,20대,M001_한식,505.8,,,
20191106,M,30대,M001_한식,515.3,,,
20191106,M,40대,M001_한식,564.6,,,
20191106,M,50대,M001_한식,467.0,,,
20191106,M,60대,M001_한식,197.1,,,
20191106,M,70대,M001_한식,65.3,,,
20191107,F,20대,M001_한식,425.4,,,
20191107,F,30대,M001_한식,334.4,,,
20191107,F,40대,M001_한식,418.1,,,
20191107,F,50대,M001_한식,317.2,,,
20191107,F,60대,M001_한식,111.5,,,
20191107,F,70대,M001_한식,30.7,,,
20191107,M,20대,M001_한식,504.6,,,
20191107,M,30대,M001_한식,516.4,,,
20191107,M,40대,M001_한식,570.0,,,
20191107,M,50대,M001_한식,467.2,,,
20191107,M,60대,M001_한식,197.1,,,
20191107,M,70대,M001_한식,66.3,,,
20191108,F,20대,M001_한식,438.4,,,
20191108,F,30대,M001_한식,365.7,,,
20191108,F,40대,M001_한식,454.6,,,
20191108,F,50대,M001_한식,328.9,,,
20191108,F,60대,M001_한식,115.2,,,
20191108,F,70대,M001_한식,30.8,,,
20191108,M,20대,M001_한식,531.2,,,
20191108,M,30대,M001_한식,572.2,,,
20191108,M,40대,M001_한식,624.9,,,
20191108,M,50대,M001_한식,502.5,,,
20191108,M,60대,M001_한식,206.0,,,
20191108,M,70대,M001_한식,66.9,,,
20191109,F,20대,M001_한식,407.7,,,
20191109,F,30대,M001_한식,366.0,,,
20191109,F,40대,M001_한식,482.8,,,
20191109,F,50대,M001_한식,339.3,,,
20191109,F,60대,M001_한식,117.1,,,
20191109,F,70대,M001_한식,31.6,,,
20191109,M,20대,M001_한식,538.9,,,
20191109,M,30대,M001_한식,611.9,,,
20191109,M,40대,M001_한식,700.5,,,
20191109,M,50대,M001_한식,553.3,,,
20191109,M,60대,M001_한식,218.9,,,
20191109,M,70대,M001_한식,70.4,,,
20191110,F,20대,M001_한식,339.7,,,
20191110,F,30대,M001_한식,287.5,,,
20191110,F,40대,M001_한식,375.1,,,
20191110,F,50대,M001_한식,283.4,,,
20191110,F,60대,M001_한식,100.1,,,
20191110,F,70대,M001_한식,26.6,,,
20191110,M,20대,M001_한식,477.9,,,
20191110,M,30대,M001_한식,507.4,,,
20191110,M,40대,M001_한식,568.1,,,
20191110,M,50대,M001_한식,463.4,,,
20191110,M,60대,M001_한식,192.2,,,
20191110,M,70대,M001_한식,58.8,,,
20191111,F,20대,M001_한식,418.6,,,
20191111,F,30대,M001_한식,311.2,,,
20191111,F,40대,M001_한식,375.2,,,
20191111,F,50대,M001_한식,291.7,,,
20191111,F,60대,M001_한식,103.2,,,
20191111,F,70대,M001_한식,29.1,,,
20191111,M,20대,M001_한식,504.2,,,
20191111,M,30대,M001_한식,498.2,,,
20191111,M,40대,M001_한식,526.2,,,
20191111,M,50대,M001_한식,435.6,,,
20191111,M,60대,M001_한식,183.7,,,
20191111,M,70대,M001_한식,62.9,,,
20191112,F,20대,M001_한식,428.4,,,
20191112,F,30대,M001_한식,320.1,,,
20191112,F,40대,M001_한식,400.3,,,
20191112,F,50대,M001_한식,310.3,,,
20191112,F,60대,M001_한식,109.6,,,
20191112,F,70대,M001_한식,30.6,,,
20191112,M,20대,M001_한식,504.8,,,
20191112,M,30대,M001_한식,506.0,,,
20191112,M,40대,M001_한식,547.9,,,
20191112,M,50대,M001_한식,454.0,,,
20191112,M,60대,M001_한식,194.1,,,
20191112,M,70대,M001_한식,65.6,,,
20191113,F,20대,M001_한식,431.1,,,
20191113,F,30대,M001_한식,316.8,,,
20191113,F,40대,M001_한식,434.1,,,
20191113,F,50대,M001_한식,312.4,,,
20191113,F,60대,M001_한식,102.7,,,
20191113,F,70대,M001_한식,28.3,,,
20191113,M,20대,M001_한식,511.1,,,
20191113,M,30대,M001_한식,509.5,,,
20191113,M,40대,M001_한식,572.4,,,
20191113,M,50대,M001_한식,473.5,,,
20191113,M,60대,M001_한식,189.4,,,
20191113,M,70대,M001_한식,61.6,,,
20191114,F,20대,M001_한식,429.0,,,
20191114,F,30대,M001_한식,329.2,,,
20191114,F,40대,M001_한식,428.3,,,
20191114,F,50대,M001_한식,308.5,,,
20191114,F,60대,M001_한식,106.5,,,
20191114,F,70대,M001_한식,29.5,,,
20191114,M,20대,M001_한식,509.1,,,
20191114,M,30대,M001_한식,520.7,,,
20191114,M,40대,M001_한식,583.5,,,
20191114,M,50대,M001_한식,477.7,,,
20191114,M,60대,M001_한식,191.2,,,
20191114,M,70대,M001_한식,63.8,,,
20191115,F,20대,M001_한식,417.1,,,
20191115,F,30대,M001_한식,340.8,,,
20191115,F,40대,M001_한식,428.0,,,
20191115,F,50대,M001_한식,307.6,,,
20191115,F,60대,M001_한식,106.2,,,
20191115,F,70대,M001_한식,27.9,,,
20191115,M,20대,M001_한식,513.4,,,
20191115,M,30대,M001_한식,552.9,,,
20191115,M,40대,M001_한식,606.0,,,
20191115,M,50대,M001_한식,486.3,,,
20191115,M,60대,M001_한식,193.6,,,
20191115,M,70대,M001_한식,60.5,,,
20191116,F,20대,M001_한식,395.0,,,
20191116,F,30대,M001_한식,349.3,,,
20191116,F,40대,M001_한식,465.2,,,
20191116,F,50대,M001_한식,324.6,,,
20191116,F,60대,M001_한식,110.0,,,
20191116,F,70대,M001_한식,30.5,,,
20191116,M,20대,M001_한식,531.1,,,
20191116,M,30대,M001_한식,600.3,,,
20191116,M,40대,M001_한식,684.4,,,
20191116,M,50대,M001_한식,541.8,,,
20191116,M,60대,M001_한식,212.2,,,
20191116,M,70대,M001_한식,67.0,,,
20191117,F,20대,M001_한식,312.9,,,
20191117,F,30대,M001_한식,246.9,,,
20191117,F,40대,M001_한식,328.7,,,
20191117,F,50대,M001_한식,247.8,,,
20191117,F,60대,M001_한식,84.7,,,
20191117,F,70대,M001_한식,21.4,,,
20191117,M,20대,M001_한식,442.8,,,
20191117,M,30대,M001_한식,462.5,,,
20191117,M,40대,M001_한식,508.7,,,
20191117,M,50대,M001_한식,421.3,,,
20191117,M,60대,M001_한식,170.9,,,
20191117,M,70대,M001_한식,48.7,,,
20191118,F,20대,M001_한식,409.3,,,
20191118,F,30대,M001_한식,299.7,,,
20191118,F,40대,M001_한식,372.5,,,
20191118,F,50대,M001_한식,285.4,,,
20191118,F,60대,M001_한식,98.2,,,
20191118,F,70대,M001_한식,28.9,,,
20191118,M,20대,M001_한식,493.1,,,
20191118,M,30대,M001_한식,489.5,,,
20191118,M,40대,M001_한식,521.9,,,
20191118,M,50대,M001_한식,429.2,,,
20191118,M,60대,M001_한식,179.0,,,
20191118,M,70대,M001_한식,60.6,,,
20191119,F,20대,M001_한식,417.7,,,
20191119,F,30대,M001_한식,310.9,,,
20191119,F,40대,M001_한식,391.7,,,
20191119,F,50대,M001_한식,298.1,,,
20191119,F,60대,M001_한식,104.1,,,
20191119,F,70대,M001_한식,28.6,,,
20191119,M,20대,M001_한식,498.5,,,
20191119,M,30대,M001_한식,498.3,,,
20191119,M,40대,M001_한식,543.3,,,
20191119,M,50대,M001_한식,445.8,,,
20191119,M,60대,M001_한식,186.0,,,
20191119,M,70대,M001_한식,61.2,,,
20191120,F,20대,M001_한식,421.5,,,
20191120,F,30대,M001_한식,320.2,,,
20191120,F,40대,M001_한식,404.6,,,
20191120,F,50대,M001_한식,301.3,,,
20191120,F,60대,M001_한식,103.5,,,
20191120,F,70대,M001_한식,28.7,,,
20191120,M,20대,M001_한식,503.3,,,
20191120,M,30대,M001_한식,515.8,,,
20191120,M,40대,M001_한식,560.0,,,
20191120,M,50대,M001_한식,458.2,,,
20191120,M,60대,M001_한식,189.3,,,
20191120,M,70대,M001_한식,62.6,,,
20191121,F,20대,M001_한식,421.7,,,
20191121,F,30대,M001_한식,328.0,,,
20191121,F,40대,M001_한식,413.4,,,
20191121,F,50대,M001_한식,304.3,,,
20191121,F,60대,M001_한식,106.0,,,
20191121,F,70대,M001_한식,29.7,,,
20191121,M,20대,M001_한식,502.2,,,
20191121,M,30대,M001_한식,518.4,,,
20191121,M,40대,M001_한식,567.2,,,
20191121,M,50대,M001_한식,464.5,,,
20191121,M,60대,M001_한식,190.3,,,
20191121,M,70대,M001_한식,63.7,,,
20191122,F,20대,M001_한식,428.5,,,
20191122,F,30대,M001_한식,361.2,,,
20191122,F,40대,M001_한식,449.5,,,
20191122,F,50대,M001_한식,323.7,,,
20191122,F,60대,M001_한식,109.3,,,
20191122,F,70대,M001_한식,31.1,,,
20191122,M,20대,M001_한식,519.6,,,
20191122,M,30대,M001_한식,575.2,,,
20191122,M,40대,M001_한식,626.0,,,
20191122,M,50대,M001_한식,497.3,,,
20191122,M,60대,M001_한식,200.9,,,
20191122,M,70대,M001_한식,64.8,,,
20191123,F,20대,M001_한식,387.5,,,
20191123,F,30대,M001_한식,354.9,,,
20191123,F,40대,M001_한식,467.9,,,
20191123,F,50대,M001_한식,323.6,,,
20191123,F,60대,M001_한식,109.5,,,
20191123,F,70대,M001_한식,30.1,,,
20191123,M,20대,M001_한식,519.5,,,
20191123,M,30대,M001_한식,603.6,,,
20191123,M,40대,M001_한식,684.2,,,
20191123,M,50대,M001_한식,536.1,,,
20191123,M,60대,M001_한식,210.1,,,
20191123,M,70대,M001_한식,67.4,,,
20191124,F,20대,M001_한식,326.4,,,
20191124,F,30대,M001_한식,280.2,,,
20191124,F,40대,M001_한식,363.1,,,
20191124,F,50대,M001_한식,270.3,,,
20191124,F,60대,M001_한식,92.4,,,
20191124,F,70대,M001_한식,24.3,,,
20191124,M,20대,M001_한식,462.4,,,
20191124,M,30대,M001_한식,505.8,,,
20191124,M,40대,M001_한식,557.3,,,
20191124,M,50대,M001_한식,453.8,,,
20191124,M,60대,M001_한식,183.8,,,
20191124,M,70대,M001_한식,53.9,,,
20191125,F,20대,M001_한식,409.4,,,
20191125,F,30대,M001_한식,308.2,,,
20191125,F,40대,M001_한식,374.4,,,
20191125,F,50대,M001_한식,287.0,,,
20191125,F,60대,M001_한식,100.6,,,
20191125,F,70대,M001_한식,28.9,,,
20191125,M,20대,M001_한식,494.0,,,
20191125,M,30대,M001_한식,499.3,,,
20191125,M,40대,M001_한식,526.4,,,
20191125,M,50대,M001_한식,427.9,,,
20191125,M,60대,M001_한식,180.4,,,
20191125,M,70대,M001_한식,62.7,,,
20191126,F,20대,M001_한식,419.5,,,
20191126,F,30대,M001_한식,322.2,,,
20191126,F,40대,M001_한식,398.6,,,
20191126,F,50대,M001_한식,301.2,,,
20191126,F,60대,M001_한식,106.0,,,
20191126,F,70대,M001_한식,30.6,,,
20191126,M,20대,M001_한식,499.0,,,
20191126,M,30대,M001_한식,507.0,,,
20191126,M,40대,M001_한식,552.8,,,
20191126,M,50대,M001_한식,451.4,,,
20191126,M,60대,M001_한식,191.7,,,
20191126,M,70대,M001_한식,65.8,,,
20191127,F,20대,M001_한식,425.4,,,
20191127,F,30대,M001_한식,327.2,,,
20191127,F,40대,M001_한식,410.1,,,
20191127,F,50대,M001_한식,304.9,,,
20191127,F,60대,M001_한식,104.2,,,
20191127,F,70대,M001_한식,29.8,,,
20191127,M,20대,M001_한식,498.9,,,
20191127,M,30대,M001_한식,520.3,,,
20191127,M,40대,M001_한식,568.2,,,
20191127,M,50대,M001_한식,461.0,,,
20191127,M,60대,M001_한식,193.2,,,
20191127,M,70대,M001_한식,63.3,,,
20191128,F,20대,M001_한식,418.8,,,
20191128,F,30대,M001_한식,331.4,,,
20191128,F,40대,M001_한식,415.1,,,
20191128,F,50대,M001_한식,306.6,,,
20191128,F,60대,M001_한식,106.1,,,
20191128,F,70대,M001_한식,29.7,,,
20191128,M,20대,M001_한식,498.4,,,
20191128,M,30대,M001_한식,520.9,,,
20191128,M,40대,M001_한식,569.5,,,
20191128,M,50대,M001_한식,466.2,,,
20191128,M,60대,M001_한식,193.6,,,
20191128,M,70대,M001_한식,64.8,,,
20191129,F,20대,M001_한식,426.7,,,
20191129,F,30대,M001_한식,360.3,,,
20191129,F,40대,M001_한식,449.8,,,
