학교종류명,도로명우편번호,도로명주소,위도,경도
동명생활경영고등학교,3390,서울특별시 은평구 통일로 793,37.61441879,126.9228204
단국대학교부속소프트웨어고등학교,6278,서울특별시 강남구 도곡로64길 21,37.49561749,127.0577682
광신방송예술고등학교,8847,서울특별시 관악구 광신길 141,37.4644762,126.9259406
고명외식고등학교,2828,서울특별시 성북구 북악산로 870,37.59767468,127.0191869
서울의료보건고등학교,4502,서울특별시 중구 만리재로37길 30,37.55729809,126.9667203
영락의료과학고등학교,8831,서울특별시 관악구 청룡16길 25,37.47654259,126.9454164
풍문고등학교,6373,서울특별시 강남구 자곡로 152,37.47133617,127.0999634
금호고등학교,4727,서울특별시 성동구 금호로 118,37.5536215,127.0234338
도선고등학교,4701,서울특별시 성동구 마장로 156,37.56684395,127.0269957
신진과학기술고등학교,3453,서울특별시 은평구 은평로6길 16,37.59871385,126.9188364
선정국제관광고등학교,3327,서울특별시 은평구 서오릉로20길 19,37.61870451,126.9090316
계성고등학교,2720,서울특별시 성북구 길음로 63,37.6074936,127.0201836
서울항공비즈니스고등학교,7597,서울특별시 강서구 방화대로34길 13,37.56921778,126.8170408
대경상업고등학교,4592,서울특별시 중구 매봉18길 111,37.55637326,127.0169792
서울컨벤션고등학교,5225,서울특별시 강동구 동남로 964,37.5592439,127.1580314
대일관광고등학교,8051,서울특별시 양천구 신정이펜1로 11,37.51141377,126.8349067
동일여자상업고등학교,8656,서울특별시 금천구 탑골로10길 45,37.45193626,126.9158199
예림디자인고등학교,8248,서울특별시 구로구 오리로21길 2,37.50035507,126.827683
서울도시과학기술고등학교,2736,서울특별시 성북구 종암로 196,37.6078128,127.0330442
성덕고등학교,5306,서울특별시 강동구 구천면로 396,37.54996367,127.1419039
가재울고등학교,3709,서울특별시 서대문구 수색로 100-35,37.5743637,126.9095297
휘봉고등학교,2511,서울특별시 동대문구 한천로 290,37.58640385,127.068852
잠일고등학교,5501,서울특별시 송파구 백제고분로 21,37.514521,127.0825552
구암고등학교,8723,서울특별시 관악구 성현로 57,37.49244195,126.949625
서울대학교사범대학부설고등학교,2796,서울특별시 성북구 월곡로 6,37.59472384,127.0381204
화곡보건경영고등학교,7638,서울특별시 강서구 강서로45길 70,37.5484056,126.8326573
영신간호비즈니스고등학교,1721,서울특별시 노원구 중계로16나길 13,37.65245208,127.0832769
홍익디자인고등학교,3977,서울특별시 마포구 성미산로 111,37.56351064,126.9191663
동구마케팅고등학교,2834,서울특별시 성북구 성북로8길 71,37.59410587,127.0082153
송곡관광고등학교,2057,서울특별시 중랑구 양원역로 67,37.60668904,127.1051455
세그루패션디자인고등학교,1375,서울특별시 도봉구 시루봉로 53,37.65634868,127.0268766
삼각산고등학교,1199,서울특별시 강북구 삼양로19길 40,37.61628573,127.0201079
선사고등학교,5237,서울특별시 강동구 고덕로25길 17,37.55631588,127.1357756
신도고등학교,3312,서울특별시 은평구 통일로 961,37.62913251,126.9187486
동양고등학교,7529,서울특별시 강서구 허준로 50,37.56901968,126.8470811
서울금융고등학교,7909,서울특별시 양천구 가로공원로61길 19,37.53761704,126.8256241
은평메디텍고등학교,3306,서울특별시 은평구 진관2로 57-57,37.63534652,126.9297048
서울아이티고등학교,1773,서울특별시 노원구 섬밭로 299,37.64241844,127.0624493
문현고등학교,5811,서울특별시 송파구 충민로 115,37.48131355,127.1287623
강일고등학교,5213,서울특별시 강동구 아리수로98길 40,37.5638281,127.1779035
하나고등학교,3305,서울특별시 은평구 연서로 535,37.64163759,126.9369302
압구정고등학교,6003,서울특별시 강남구 압구정로39길 20,37.53113395,127.0327116
상일미디어고등학교,5282,서울특별시 강동구 천호대로219길 61,37.54858748,127.1708235
한세사이버보안고등학교,4129,서울특별시 마포구 마포대로11길 44-80,37.55179832,126.9520784
염광여자메디텍고등학교,1874,서울특별시 노원구 월계로45가길 9,37.63028445,127.0492646
선일이비즈니스고등학교,3322,서울특별시 은평구 갈현로29길 27,37.62030421,126.9119931
리라아트고등학교,4628,서울특별시 중구 소파로2길,37.55766227,126.9877785
서울공연예술고등학교,8249,서울특별시 구로구 오리로22나길 16-26,37.49993066,126.8326087
성동글로벌경영고등학교,4566,서울특별시 중구 퇴계로 375,37.56585472,127.0135246
서울문화고등학교,1338,서울특별시 도봉구 마들로 598,37.66413143,127.0472858
미양고등학교,1190,서울특별시 강북구 인수봉로 39,37.62366717,127.0121792
성수고등학교,4768,서울특별시 성동구 서울숲길 18,37.54734181,127.0382534
수명고등학교,7635,서울특별시 강서구 수명로2길 15,37.54976186,126.8247662
신도림고등학교,8200,서울특별시 구로구 경인로67길 159,37.51406292,126.8820838
진관고등학교,3302,서울특별시 은평구 진관4로 26,37.64333857,126.9243825
은평고등학교,3428,서울특별시 은평구 갈현로15길 51,37.60984462,126.9057802
성암국제무역고등학교,1174,서울특별시 강북구 도봉로29길 52,37.62041353,127.0239059
서울방송고등학교,4731,서울특별시 성동구 동호로5길 131,37.54777448,127.0110373
경복비즈니스고등학교,7589,서울특별시 강서구 화곡로 379,37.55809726,126.8526703
대동세무고등학교,3057,서울특별시 종로구 계동길 84-10,37.58158273,126.9879513
한강미디어고등학교,7206,서울특별시 영등포구 선유로55길 22,37.53929145,126.8972599
구현고등학교,8217,서울특별시 구로구 경인로53가길 17,37.50228322,126.8744182
해성여자고등학교,2505,서울특별시 동대문구 전농로20길 31,37.5818726,127.0569769
서울국제고등학교,3066,서울특별시 종로구 성균관로13길 40,37.59179115,126.9954907
세종과학고등학교,8258,서울특별시 구로구 오리로21길 79,37.4975694,126.8273517
보인고등학교,5742,서울특별시 송파구 오금로49길 18,37.4975692,127.1395178
해성국제컨벤션고등학교,2505,서울특별시 동대문구 전농로20길 31,37.5818726,127.0569769
예일디자인고등학교,3412,서울특별시 은평구 연서로 117,37.6109459,126.9147928
서울전자고등학교,6761,서울특별시 서초구 과천대로 852-23,37.46972182,126.9883627
덕수고등학교,4764,서울특별시 성동구 왕십리로 199,37.55526422,127.0411418
상암고등학교,3903,서울특별시 마포구 월드컵북로 445,37.58134141,126.8833945
원묵고등학교,2041,서울특별시 중랑구 숙선옹주로 82,37.61523231,127.0855078
고려대학교사범대학부속고등학교,2708,서울특별시 성북구 정릉로 161,37.60783857,127.0028302
서울영상고등학교,8021,서울특별시 양천구 목동로11길 46,37.52330444,126.8602935
한양대학교사범대학부속고등학교,4761,서울특별시 성동구 마조로 42,37.56191884,127.042324
효문고등학교,1372,서울특별시 도봉구 우이천로 432,37.65269871,127.0184005
신서고등학교,8021,서울특별시 양천구 은행정로 42,37.52391432,126.8602096
세현고등학교,7531,서울특별시 강서구 허준로 227,37.56043066,126.8636211
이화여자대학교병설미디어고등학교,2061,서울특별시 중랑구 망우로73길 56,37.6031324,127.1053324
동국대학교사범대학부속여자고등학교,5038,서울특별시 광진구 광나루로36길 47,37.54192936,127.0869731
목동고등학교,8099,서울특별시 양천구 목동동로2길 68,37.50921598,126.8601984
서울디자인고등학교,4140,서울특별시 마포구 백범로 139,37.54670177,126.9469053
대진디자인고등학교,6352,서울특별시 강남구 광평로39길 93,37.49042815,127.0959793
서울관광고등학교,8714,서울특별시 관악구 은천로15길 25,37.48781542,126.9437608
서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,37.48073174,127.0845761
성동공업고등학교,4571,서울특별시 중구 다산로 290,37.56936315,127.0172817
불암고등학교,1736,서울특별시 노원구 중계로 155,37.64915853,127.0803058
월계고등학교,1874,서울특별시 노원구 초안산로5길 66,37.63173301,127.0487159
선유고등학교,7209,서울특별시 영등포구 선유로 227,37.53390162,126.8948507
서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,37.50382919,126.82826
영동일고등학교,5555,서울특별시 송파구 석촌호수로 93,37.51000082,127.089867
자운고등학교,1412,서울특별시 도봉구 노해로69길 150,37.65904641,127.0506907
신현고등학교,2075,서울특별시 중랑구 봉화산로 174,37.60524904,127.0929499
문정고등학교,5809,서울특별시 송파구 송이로34길 62,37.4851785,127.1266921
등촌고등학교,7580,서울특별시 강서구 공항대로39길 115,37.56294522,126.8450461
도봉고등학교,1302,서울특별시 도봉구 도봉산길 27,37.68675501,127.0425784
경일고등학교,4779,서울특별시 성동구 성수일로 27,37.54382982,127.0478683
서울문영여자고등학교,8833,서울특별시 관악구 관악로 85,37.47290457,126.9509181
염광고등학교,1874,서울특별시 노원구 월계로45가길 9,37.63028445,127.0492646
상명고등학교,1758,서울특별시 노원구 덕릉로 553,37.64954781,127.0680416
미래산업과학고등학교,1717,서울특별시 노원구 덕릉로82길 54,37.65877948,127.0784407
방산고등학교,5645,서울특별시 송파구 오금로27길 18,37.50839952,127.1204696
누원고등학교,1318,서울특별시 도봉구 마들로 849,37.68556896,127.0499327
서울디지텍고등학교,4346,서울특별시 용산구 회나무로12길 27,37.53896942,126.9906177
미림여자정보과학고등학교,8821,서울특별시 관악구 호암로 546,37.4661018,126.9319279
노원고등학교,1675,서울특별시 노원구 노원로 586,37.66180319,127.0540195
경인고등학교,8275,서울특별시 구로구 경인로46길 31,37.49599268,126.8654289
창동고등학교,1483,서울특별시 도봉구 노해로62길 7,37.65103577,127.0388191
독산고등학교,8551,서울특별시 금천구 문성로 64,37.47621872,126.9109396
수락고등학교,1602,서울특별시 노원구 동일로245길 143,37.68290777,127.053571
청원여자고등학교,1672,서울특별시 노원구 한글비석로 506,37.66525155,127.0625329
이화여자대학교사범대학부속이화금란고등학교,3759,서울특별시 서대문구 성산로 560,37.56638886,126.9473557
오류고등학교,8248,서울특별시 구로구 오리로21길 2,37.50035507,126.827683
세명컴퓨터고등학교,3337,서울특별시 은평구 통일로92가길 33,37.6277708,126.9232499
선린인터넷고등학교,4314,서울특별시 용산구 원효로97길 33-4,37.54276984,126.9660387
한양공업고등학교,4566,서울특별시 중구 을지로 299,37.5658716,127.0114433
정화여자상업고등학교,2480,서울특별시 동대문구 홍릉로15길 50,37.58604864,127.0410703
일신여자상업고등학교,5676,서울특별시 송파구 송파대로38길 8,37.50179413,127.1142413
유한공업고등학교,8360,서울특별시 구로구 경인로 8,37.4879766,126.8232907
영등포공업고등학교,7524,서울특별시 강서구 허준로5길 15,37.56983562,126.8500283
수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,37.48493754,127.0644787
서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,37.47290457,126.9509181
덕일전자공업고등학교,8357,서울특별시 구로구 서해안로21길 5-12,37.49053652,126.8371345
광운전자공업고등학교,1890,서울특별시 노원구 광운로1길 24,37.61923977,127.0565452
휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,37.5852216,127.0697283
송파공업고등학교,5771,서울특별시 송파구 양산로 21,37.49179274,127.1423309
성수공업고등학교,4780,서울특별시 성동구 뚝섬로 365,37.54054,127.0512991
서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,37.50190126,126.922363
경기상업고등학교,3047,서울특별시 종로구 자하문로 136,37.58925853,126.9700571
경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,37.63224005,127.0749285
강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,37.57603409,126.8161817
휘문고등학교,6183,서울특별시 강남구 역삼로 541,37.50528945,127.0619939
휘경여자고등학교,2503,서울특별시 동대문구 한천로 247,37.58190052,127.0674341
환일고등학교,4500,서울특별시 중구 환일길 47,37.55360652,126.9628021
화곡고등학교,7640,서울특별시 강서구 강서로45길 69,37.54793611,126.8315357
홍익대학교사범대학부속여자고등학교,3967,서울특별시 마포구 성미산로 51,37.55964474,126.9132084
홍익대학교사범대학부속고등학교,2835,서울특별시 성북구 성북로14가길 23,37.59366662,127.002805
혜원여자고등학교,2174,서울특별시 중랑구 봉우재로58길 39,37.59327987,127.0970427
혜성여자고등학교,1749,서울특별시 노원구 노원로16길 2,37.64055021,127.0736197
현대고등학교,6000,서울특별시 강남구 압구정로 127,37.5254805,127.0223773
한영외국어고등학교,5279,서울특별시 강동구 동남로 832,37.54914056,127.1577731
한영고등학교,5279,서울특별시 강동구 동남로 832,37.54914056,127.1577731
한성여자고등학교,2876,서울특별시 성북구 삼선교로16길 117,37.5830649,127.0117427
한성고등학교,3771,서울특별시 서대문구 북아현로1길 24,37.55909644,126.9544565
한서고등학교,7507,서울특별시 강서구 양천로11길 47,37.5747927,126.8081439
한국삼육고등학교,1795,서울특별시 노원구 화랑로 815,37.64335737,127.1088503
한광고등학교,7732,서울특별시 강서구 등촌로13길 110,37.53884371,126.8579393
한가람고등학교,7984,서울특별시 양천구 목동서로 15,37.53746204,126.8840075
충암고등학교,3481,서울특별시 은평구 가좌로5길 5,37.58464029,126.9218095
청원고등학교,1672,서울특별시 노원구 한글비석로 506,37.66525155,127.0625329
창문여자고등학교,1237,서울특별시 강북구 월계로 61,37.61340092,127.035828
진선여자고등학교,6213,서울특별시 강남구 선릉로85길 27,37.50230289,127.0482866
진명여자고등학교,8002,서울특별시 양천구 목동로 170,37.52404701,126.8658566
중앙여자고등학교,3762,서울특별시 서대문구 북아현로11가길 7,37.56317672,126.9540593
중앙대학교사범대학부속고등학교,6277,서울특별시 강남구 선릉로 207,37.4919059,127.0521116
중앙고등학교,3051,서울특별시 종로구 창덕궁길 164,37.58378822,126.9874726
중산고등학교,6350,서울특별시 강남구 일원로14길 22,37.48574293,127.0814285
중동고등학교,6338,서울특별시 강남구 일원로 7,37.49371459,127.0809122
정의여자고등학교,1438,서울특별시 도봉구 노해로49길 69,37.65335584,127.0324273
정신여자고등학교,5571,서울특별시 송파구 올림픽로4길 16,37.50945384,127.0738473
재현고등학교,1717,서울특별시 노원구 덕릉로82길 64,37.66129064,127.0807998
장훈고등학교,7316,서울특별시 영등포구 영등포로64길 26,37.51334559,126.9162285
장충고등학교,4603,서울특별시 중구 동호로15길 93,37.5535149,127.006415
잠실여자고등학교,5676,서울특별시 송파구 송파대로38길 8,37.50179413,127.1142413
인창고등학교,3746,서울특별시 서대문구 경기대로 65,37.56488513,126.9640232
이화여자외국어고등학교,4516,서울특별시 중구 통일로4길 30,37.56557732,126.9696417
이화여자고등학교,4516,서울특별시 중구 정동길,37.56655471,126.9710372
은광여자고등학교,6264,서울특별시 강남구 남부순환로359길 36,37.48837857,127.0352324
우신고등학교,8258,서울특별시 구로구 부일로 917,37.49490231,126.8263536
용화여자고등학교,1687,서울특별시 노원구 동일로 1461,37.65913138,127.0582807
용문고등학교,2843,서울특별시 성북구 고려대로17가길 46,37.58869033,127.0246608
오산고등학교,4396,서울특별시 용산구 보광로7길 17,37.52358051,127.0008872
예일여자고등학교,3412,서울특별시 은평구 연서로 117,37.6109459,126.9147928
영훈고등학교,1211,서울특별시 강북구 도봉로13가길 19,37.61468187,127.0280933
영파여자고등학교,5529,서울특별시 송파구 올림픽로 565,37.53273562,127.1197395
영일고등학교,7669,서울특별시 강서구 등촌로51가길 26,37.54728726,126.8620589
영신여자고등학교,1721,서울특별시 노원구 중계로16나길 13,37.65245208,127.0832769
영락고등학교,8831,서울특별시 관악구 청룡16길 25,37.47654259,126.9454164
영동고등학교,6065,서울특별시 강남구 선릉로 742,37.52138901,127.0437393
양천고등학교,8108,서울특별시 양천구 신정로14길 13,37.5083206,126.8452028
양정고등학교,7985,서울특별시 양천구 안양천로 1039,37.53539226,126.8877343
신일고등학교,1133,서울특별시 강북구 솔매로49길 20,37.62796722,127.0284031
신광여자고등학교,4313,서울특별시 용산구 청파로 263,37.54289988,126.9694475
숭의여자고등학교,6944,서울특별시 동작구 여의대방로36길 79,37.50736414,126.9292433
숭실고등학교,3445,서울특별시 은평구 은평터널로7길 6,37.59327482,126.9024039
숭문고등학교,4126,서울특별시 마포구 숭문길 99,37.55089081,126.9457689
숙명여자고등학교,6277,서울특별시 강남구 남부순환로 2807,37.49147536,127.0526126
송곡여자고등학교,2057,서울특별시 중랑구 양원역로 67,37.60668904,127.1051455
송곡고등학교,2062,서울특별시 중랑구 양원역로 50,37.60584544,127.1064637
세화여자고등학교,6548,서울특별시 서초구 신반포로 56-7,37.50199646,126.99423
세화고등학교,6548,서울특별시 서초구 신반포로 56-7,37.50199646,126.99423
성심여자고등학교,4361,서울특별시 용산구 원효로19길 49,37.53420937,126.9545934
성신여자고등학교,2840,서울특별시 성북구 동소문로26가길 80,37.59428963,127.0224072
성보고등학교,8773,서울특별시 관악구 남부순환로156길 39,37.48072837,126.9209573
성남고등학교,6946,서울특별시 동작구 대방동길 74,37.50528157,126.9266153
선화예술고등학교,4991,서울특별시 광진구 천호대로 664,37.5509798,127.0870952
선정고등학교,3327,서울특별시 은평구 서오릉로20길 19,37.61870451,126.9090316
선일여자고등학교,3322,서울특별시 은평구 갈현로29길 27,37.62030421,126.9119931
선덕고등학교,1375,서울특별시 도봉구 시루봉로 53,37.65634868,127.0268766
서울외국어고등학교,1489,서울특별시 도봉구 덕릉로66길 22,37.64578079,127.0515087
서울예술고등학교,3011,서울특별시 종로구 평창문화로 70,37.60575682,126.9678907
서울세종고등학교,6348,서울특별시 강남구 광평로51길 36,37.49038935,127.1027968
서울미술고등학교,8802,서울특별시 관악구 남부순환로247길 26,37.47669631,126.9667485
서울국악예술고등학교,,,37.44630269,126.9064994
서문여자고등학교,6565,서울특별시 서초구 동광로12길 84,37.48891973,126.9845458
서라벌고등학교,1745,서울특별시 노원구 한글비석로5길 18,37.64525653,127.0758406
상일여자고등학교,5282,서울특별시 강동구 천호대로219길 61,37.54858748,127.1708235
상문고등학교,6707,서울특별시 서초구 명달로 45,37.47975543,127.0039168
상명대학교사범대학부속여자고등학교,3016,서울특별시 종로구 홍지문2길 20,37.60410891,126.9551595
보성여자고등학교,4338,서울특별시 용산구 신흥로3가길 66,37.54308154,126.9842842
보성고등학교,5649,서울특별시 송파구 양재대로 1278,37.52008989,127.1357293
백암고등학교,8080,서울특별시 양천구 신정로13길 16,37.51219626,126.844377
배화여자고등학교,3039,서울특별시 종로구 필운대로1길 34,37.57954401,126.9672919
배재고등학교,5234,서울특별시 강동구 고덕로 227,37.55505939,127.1502473
배문고등학교,4305,서울특별시 용산구 효창원로 258,37.54991872,126.9639041
배명고등학교,5598,서울특별시 송파구 삼학사로 11,37.4976895,127.0958118
미림여자고등학교,8821,서울특별시 관악구 호암로 546,37.4661018,126.9319279
문일고등학교,8634,서울특별시 금천구 시흥대로47길 45,37.44891526,126.8987207
명지고등학교,3656,서울특별시 서대문구 명지2길 56,37.58491135,126.9270902
명덕외국어고등학교,7633,서울특별시 강서구 강서로47길 34-10,37.55394399,126.8342914
명덕여자고등학교,7633,서울특별시 강서구 강서로47길 34-10,37.55394399,126.8342914
명덕고등학교,7633,서울특별시 강서구 강서로47길 34-10,37.55394399,126.8342914
마포고등학교,7576,서울특별시 강서구 화곡로 403,37.55998867,126.8531334
동일여자고등학교,8656,서울특별시 금천구 탑골로10길 45,37.45193626,126.9158199
동성고등학교,3083,서울특별시 종로구 대학로 156,37.58496996,127.0030976
동북고등학교,5412,서울특별시 강동구 강동대로 305,37.52024061,127.1394507
동명여자고등학교,3390,서울특별시 은평구 통일로 793,37.61441879,126.9228204
동덕여자고등학교,6700,서울특별시 서초구 효령로2길 123-5,37.47587863,126.991995
동국대학교사범대학부속고등학교,2520,서울특별시 동대문구 장안벚꽃로 201,37.57804718,127.075133
덕원예술고등학교,7640,서울특별시 강서구 강서로45길 91-44,37.54862258,126.8290245
덕원여자고등학교,7640,서울특별시 강서구 강서로45길 91-44,37.54862258,126.8290245
덕성여자고등학교,3061,서울특별시 종로구 율곡로3길 50,37.57776082,126.9835581
대진여자고등학교,1785,서울특별시 노원구 공릉로 438,37.64612482,127.0671966
대진고등학교,1807,서울특별시 노원구 공릉로62가길 47,37.63780685,127.07609
대일외국어고등학교,2713,서울특별시 성북구 서경로 116,37.61330459,127.014176
대일고등학교,7672,서울특별시 강서구 등촌로 105,37.5394887,126.8634031
대원외국어고등학교,4939,서울특별시 광진구 용마산로22길 26,37.56245022,127.0893767
대원여자고등학교,4939,서울특별시 광진구 용마산로22길 26,37.56245022,127.0893767
대원고등학교,4939,서울특별시 광진구 용마산로22길 26,37.56245022,127.0893767
대신고등학교,3029,서울특별시 종로구 사직로 9,37.57312377,126.9612545
대성고등학교,3322,서울특별시 은평구 갈현로29길 51-24,37.62314228,126.9097907
대광고등학교,2581,서울특별시 동대문구 안암로 6,37.57795467,127.0253235
단국대학교사범대학부속고등학교,6278,서울특별시 강남구 도곡로64길 21,37.49561749,127.0577682
남강고등학교,8854,서울특별시 관악구 난곡로34길 80,37.47137567,126.9249091
광영여자고등학교,7909,서울특별시 양천구 남부순환로30길 17,37.5371981,126.8232759
광영고등학교,7909,서울특별시 양천구 남부순환로30길 17,37.5371981,126.8232759
광신고등학교,8847,서울특별시 관악구 광신길 141,37.4644762,126.9259406
광성고등학교,4097,서울특별시 마포구 신수로8길 20,37.54869756,126.9359696
광문고등학교,5225,서울특별시 강동구 동남로 968,37.56046181,127.1585463
경희여자고등학교,2447,서울특별시 동대문구 경희대로 26,37.59394914,127.054891
경희고등학교,2447,서울특별시 동대문구 경희대로 26,37.59394914,127.054891
경신고등학교,3067,서울특별시 종로구 혜화로 74,37.59220227,126.999531
경성고등학교,3977,서울특별시 마포구 성미산로 111,37.56351064,126.9191663
경복여자고등학교,7589,서울특별시 강서구 화곡로63길 40,37.55782183,126.8505957
경문고등학교,6995,서울특별시 동작구 동작대로 171,37.49341886,126.9822734
건국대학교사범대학부속고등학교,5029,서울특별시 광진구 능동로 120,37.53918267,127.0747119
강서고등학교,7958,서울특별시 양천구 목동중앙남로 27,37.53631557,126.8657711
강동고등학교,5279,서울특별시 강동구 구천면로 572,37.54991665,127.1606683
혜화여자고등학교,1095,서울특별시 강북구 인수봉로 127,37.63130842,127.013212
한성과학고등학교,3732,서울특별시 서대문구 통일로 279-79,37.57543617,126.9523709
태릉고등학교,2021,서울특별시 중랑구 신내로23길 36,37.61916383,127.0855576
청량고등학교,2461,서울특별시 동대문구 왕산로 303,37.588886,127.051311
청담고등학교,6009,서울특별시 강남구 압구정로 419,37.52800302,127.0437002
창덕여자고등학교,5649,서울특별시 송파구 양재대로 1240,37.51624351,127.1402736
중화고등학교,2047,서울특별시 중랑구 봉화산로27길 62,37.60481461,127.0836541
중경고등학교,4426,서울특별시 용산구 이촌로84길 34,37.5176804,126.9756383
잠실고등학교,5507,서울특별시 송파구 올림픽로33길 71,37.52293043,127.106515
잠신고등학교,5502,서울특별시 송파구 잠실로 24,37.51470129,127.088283
자양고등학교,5069,서울특별시 광진구 뚝섬로37길 28,37.53607797,127.0733395
인헌고등학교,8796,서울특별시 관악구 인헌9길 74,37.47231073,126.9704851
용산고등학교,4353,서울특별시 용산구 두텁바위로 60,37.54586738,126.9803277
오금고등학교,5660,서울특별시 송파구 중대로 247,37.50453217,127.128969
영신고등학교,7436,서울 영등포구 대방천로14길 18,37.49810094,126.909739
영등포여자고등학교,7310,서울특별시 영등포구 영등포로62길 13,37.51538845,126.9153563
영등포고등학교,6933,서울특별시 동작구 등용로8길 5,37.5080846,126.9331435
여의도여자고등학교,7341,서울특별시 영등포구 국제금융로7가길 13,37.52288764,126.9350871
여의도고등학교,7338,서울특별시 영등포구 국제금융로7길 37,37.52505101,126.9342192
언남고등학교,6780,서울 서초구 동산로13길 35,37.47233002,127.0430052
양재고등학교,6750,서울특별시 서초구 남부순환로346길 9,37.48242164,127.0320796
신목고등학교,8018,서울특별시 양천구 안양천로 739,37.51290943,126.8736069
신림고등학교,8772,서울특별시 관악구 문성로 119,37.47921049,126.9169672
수도여자고등학교,7062,서울특별시 동작구 여의대방로10길 73,37.49280146,126.9149071
성동고등학교,4579,서울특별시 중구 퇴계로90길 17,37.5641622,127.0223892
석관고등학교,2782,서울특별시 성북구 한천로70길 30,37.60958929,127.0667176
서초고등학교,6656,서울특별시 서초구 반포대로27길 29,37.48961169,127.0053782
서울체육고등학교,5541,서울특별시 송파구 강동대로 232,37.52233038,127.1298226
서울여자고등학교,4140,서울특별시 마포구 백범로25길 34,37.5477805,126.94907
서울과학고등학교,3066,서울특별시 종로구 혜화로 63,37.59154805,126.9984363
서울고등학교,6669,서울특별시 서초구 효령로 197,37.48429306,127.0049019
상계고등학교,1761,서울특별시 노원구 노해로 432,37.65272468,127.0554534
삼성고등학교,8815,서울특별시 관악구 신림로 41,37.46913998,126.9436699
반포고등학교,6598,서울특별시 서초구 고무래로 71,37.50270273,127.0165107
무학여자고등학교,4716,서울특별시 성동구 고산자로 197,37.55762633,127.0338809
명일여자고등학교,5268,서울특별시 강동구 명일로 350,37.54977633,127.1495815
면목고등학교,2193,서울특별시 중랑구 용마산로72길 36-14,37.58466341,127.0972706
둔촌고등학교,5367,서울특별시 강동구 명일로 140,37.53143258,127.1438087
동작고등학교,7031,서울특별시 동작구 솔밭로 51,37.48260194,126.9650863
대영고등학교,7397,서울특별시 영등포구 도림로86길 16,37.50366109,126.9058657
당곡고등학교,8712,서울특별시 관악구 봉천로21길 108,37.49176034,126.9342464
금천고등학교,8650,서울특별시 금천구 시흥대로38길 26,37.44489502,126.9049018
금옥여자고등학교,8080,서울특별시 양천구 신정로 213,37.51096532,126.8439717
구일고등학교,8324,서울특별시 구로구 구일로 90-51,37.49350529,126.8746185
구로고등학교,8299,서울특별시 구로구 가마산로27길 45,37.49884008,126.8903092
광양고등학교,5104,서울특별시 광진구 자양로3가길 31,37.52937892,127.0851823
광남고등학교,4973,서울특별시 광진구 아차산로70길 17-16,37.54151472,127.1012139
관악고등학교,7278,서울특별시 영등포구 영등포로6길 26,37.52179166,126.8829235
공항고등학교,7597,서울특별시 강서구 방화대로34길 43,37.57046109,126.8185198
고척고등학교,8239,서울특별시 구로구 중앙로15길 162,37.50804938,126.8498691
경복고등학교,3047,서울특별시 종로구 자하문로28가길 9,37.58594567,126.9715109
경동고등학교,2870,서울특별시 성북구 보문로29길 49,37.58660133,127.0160317
경기여자고등학교,6324,서울특별시 강남구 삼성로 29,37.48691516,127.065453
경기고등학교,6086,서울특별시 강남구 영동대로 643,37.51756454,127.0560755
개포고등학교,6324,서울특별시 강남구 개포로 402,37.48496029,127.0594065
가락고등학교,5678,서울특별시 송파구 송이로 42,37.50107579,127.1164258
국립전통예술고등학교,8650,서울특별시 금천구 시흥대로38길 62,37.44637069,126.9064634
국립국악고등학교,6311,서울특별시 강남구 개포로22길 65,37.4762308,127.0514732
